# datafile= rawdata_47.dat DM606= 13.30 E(606-814)=0.045 compfile= 47tuc_comp.dat
#  F606-F814    F814       F606     comp     cumweight      origpos      xraw       yraw     pos
    0.9673    28.1817    29.1490    65.7024  2290.0439       1326       1439        438       1844
    0.4041    28.1822    28.5862    65.6929  2291.5662       1197        971        600       1845
    1.4764    28.1833    29.6597    65.6709  2293.0889        438       1862        291       1846
    0.7531    28.1840    28.9371    65.6560  2294.6120        898       1261        499       1847
    0.8145    28.1851    28.9996    65.6329  2296.1356       1232       1312        481       1848
    0.8662    28.1855    29.0517    65.6258  2297.6594        391       1355        466       1849
    1.5101    28.1878    29.6979    65.5805  2299.1843       1660       1890        280       1850
    0.7639    28.1905    28.9545    65.5251  2300.7104        347       1270        494       1851
    0.8975    28.1994    29.0969    65.3482  2302.2407        226       1381        453       1852
    1.3549    28.2006    29.5554    65.3238  2303.7715       1307       1761        321       1853
    0.8530    28.2022    29.0552    65.2913  2305.3031       1597       1344        465       1854
    1.1599    28.2045    29.3644    65.2456  2306.8358        639       1599        376       1855
    0.9312    28.2074    29.1386    65.1883  2308.3698       1343       1409        441       1856
    0.8361    28.2086    29.0448    65.1626  2309.9044        940       1330        468       1857
    1.1623    28.2090    29.3713    65.1547  2311.4392        354       1601        374       1858
    1.0107    28.2113    29.2220    65.1094  2312.9751        440       1475        417       1859
    1.2538    28.2114    29.4651    65.1081  2314.5110        155       1677        347       1860
    0.9300    28.2120    29.1421    65.0946  2316.0472        266       1408        440       1861
    0.9854    28.2123    29.1976    65.0902  2317.5836        373       1454        424       1862
    1.0371    28.2126    29.2497    65.0831  2319.1201       1491       1497        409       1863
    0.9625    28.2178    29.1803    64.9802  2320.6590        157       1435        429       1864
    1.0143    28.2181    29.2324    64.9730  2322.1981        206       1478        414       1865
    1.0780    28.2203    29.2984    64.9287  2323.7382       1691       1531        395       1866
    0.9962    28.2292    29.2254    64.7508  2325.2826         32       1463        416       1867
    0.8975    28.2306    29.1282    64.7224  2326.8277         79       1381        444       1868
    0.9517    28.2321    29.1837    64.6938  2328.3734       1132       1426        428       1869
    0.8891    28.2321    29.1212    64.6928  2329.9192        402       1374        446       1870
    0.8879    28.2333    29.1212    64.6687  2331.4655        205       1373        446       1871
    0.7832    28.2338    29.0170    64.6589  2333.0121       1017       1286        476       1872
    0.7603    28.2358    28.9962    64.6184  2334.5597       1130       1267        482       1873
    1.1960    28.2379    29.4339    64.5776  2336.1082        194       1629        356       1874
    1.4969    28.2392    29.7361    64.5506  2337.6574       1445       1879        269       1875
    1.0143    28.2424    29.2567    64.4863  2339.2081          4       1478        407       1876
    0.8530    28.2439    29.0969    64.4568  2340.7595        267       1344        453       1877
    1.0010    28.2452    29.2463    64.4299  2342.3116       1494       1467        410       1878
    1.0311    28.2464    29.2775    64.4064  2343.8642        454       1492        401       1879
    0.9926    28.2467    29.2393    64.4004  2345.4170        148       1460        412       1880
    0.6665    28.2498    28.9163    64.3387  2346.9713       1035       1189        505       1881
    0.8843    28.2508    29.1351    64.3183  2348.5260        419       1370        442       1882
    1.1430    28.2526    29.3956    64.2825  2350.0817        197       1585        367       1883
    0.9649    28.2536    29.2185    64.2635  2351.6378       1368       1437        418       1884
    1.1972    28.2610    29.4582    64.1150  2353.1975        202       1630        349       1885
    0.9481    28.2635    29.2115    64.0653  2354.7584        433       1423        420       1886
    1.0660    28.2636    29.3296    64.0619  2356.3194        413       1521        386       1887
    0.7567    28.2638    29.0205    64.0594  2357.8804        326       1264        475       1888
    0.9649    28.2640    29.2289    64.0549  2359.4416        174       1437        415       1889
    1.2321    28.2643    29.4964    64.0487  2361.0029        338       1659        338       1890
    1.3741    28.2682    29.6423    63.9709  2362.5661       1676       1777        296       1891
    0.8217    28.2682    29.0899    63.9696  2364.1293        931       1318        455       1892
    1.1695    28.2713    29.4408    63.9086  2365.6941        244       1607        354       1893
    1.1695    28.2748    29.4443    63.8390  2367.2605        282       1607        353       1894
    0.9830    28.2772    29.2602    63.7904  2368.8282        295       1452        406       1895
    1.1900    28.2786    29.4686    63.7618  2370.3965        181       1624        346       1896
    0.9758    28.2844    29.2602    63.6459  2371.9677       1207       1446        406       1897
    1.1370    28.2864    29.4234    63.6058  2373.5399        230       1580        359       1898
    1.0985    28.2867    29.3852    63.5998  2375.1122        484       1548        370       1899
    0.9096    28.2881    29.1976    63.5726  2376.6852        164       1391        424       1900
    1.3849    28.2886    29.6736    63.5619  2378.2585        233       1786        287       1901
    0.8698    28.2896    29.1594    63.5425  2379.8322        390       1358        435       1902
    0.8097    28.2907    29.1004    63.5201  2381.4065        381       1308        452       1903
    1.0107    28.2912    29.3019    63.5101  2382.9811        728       1475        394       1904
    0.9950    28.2929    29.2880    63.4750  2384.5565         75       1462        398       1905
    0.6893    28.2964    28.9857    63.4057  2386.1337       1699       1208        485       1906
    0.9914    28.3000    29.2914    63.3332  2387.7126        223       1459        397       1907
    0.8783    28.3020    29.1803    63.2939  2389.2925        367       1365        429       1908
    0.8337    28.3048    29.1386    63.2370  2390.8739       1466       1328        441       1909
    0.8494    28.3066    29.1560    63.2025  2392.4561       1318       1341        436       1910
    0.6929    28.3102    29.0031    63.1303  2394.0401          9       1211        480       1911
    0.8169    28.3113    29.1282    63.1083  2395.6247         15       1314        444       1912
    1.0961    28.3134    29.4095    63.0649  2397.2104        332       1546        363       1913
    1.0335    28.3135    29.3470    63.0638  2398.7961        303       1494        381       1914
    1.1298    28.3145    29.4443    63.0441  2400.3823        320       1574        353       1915
    0.8301    28.3154    29.1455    63.0247  2401.9689        198       1325        439       1916
    1.2213    28.3168    29.5381    62.9916  2403.5565        319       1650        326       1917
    0.9192    28.3201    29.2393    62.9134  2405.1459        363       1399        412       1918
    0.9685    28.3229    29.2914    62.8485  2406.7371        135       1440        397       1919
    0.9818    28.3236    29.3053    62.8331  2408.3286       1138       1451        393       1920
    0.7375    28.3247    29.0622    62.8062  2409.9208        967       1248        463       1921
    1.1178    28.3300    29.4478    62.6819  2411.5161         31       1564        352       1922
    0.7387    28.3304    29.0691    62.6713  2413.1118       1092       1249        461       1923
    1.1551    28.3309    29.4860    62.6607  2414.7077        241       1595        341       1924
    0.1369    28.3312    28.4681    62.6530  2416.3038       1467        749        634       1925
    0.9421    28.3390    29.2810    62.4712  2417.9045       1005       1418        400       1926
    1.1382    28.3408    29.4790    62.4280  2419.5063        299       1581        343       1927
    0.9529    28.3420    29.2949    62.3992  2421.1089         58       1427        396       1928
